toxicity,positive,negative,neutral
negative,0.11374074220657349,0.7460083961486816,0.14025086164474487
negative,0.1743456870317459,0.5633168816566467,0.26233741641044617
neutral,0.10579773783683777,0.39822521805763245,0.4959770143032074
negative,0.08723750710487366,0.8389798402786255,0.07378267496824265
negative,0.14391741156578064,0.6576119065284729,0.19847069680690765
positive,0.6283711791038513,0.23796074092388153,0.13366809487342834
negative,0.12821239233016968,0.8064988851547241,0.06528867036104202
negative,0.3725390136241913,0.4606292247772217,0.16683174669742584
negative,0.12136843800544739,0.6755551099777222,0.2030765265226364
negative,0.19226528704166412,0.6951576471328735,0.11257703602313995
negative,0.2185957282781601,0.46194788813591003,0.3194563090801239
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.393764853477478,0.4844878017902374,0.12174735963344574
negative,0.04822588339447975,0.8964220285415649,0.0553520992398262
negative,0.10252324491739273,0.5010986924171448,0.3963780701160431
negative,0.14475330710411072,0.7066368460655212,0.14860989153385162
negative,0.36430850625038147,0.4266827702522278,0.20900872349739075
positive,0.6384226679801941,0.24443194270133972,0.11714532971382141
negative,0.20433877408504486,0.6755895614624023,0.12007162719964981
negative,0.2347499579191208,0.642596423625946,0.12265359610319138
positive,0.7411070466041565,0.19193114340305328,0.06696182489395142
negative,0.24832814931869507,0.6019037961959839,0.14976805448532104
negative,0.09330324083566666,0.819554328918457,0.08714243769645691
negative,0.10497875511646271,0.6765499711036682,0.21847128868103027
negative,0.18417678773403168,0.4169895648956299,0.39883366227149963
neutral,0.1021089106798172,0.42826327681541443,0.4696277976036072
negative,0.10833340138196945,0.6750394701957703,0.21662713587284088
positive,0.6607728600502014,0.16387054324150085,0.17535658180713654
negative,0.3831436336040497,0.4013562798500061,0.2155001014471054
negative,0.09944290667772293,0.718354344367981,0.1822027564048767
negative,0.14483992755413055,0.43409445881843567,0.42106568813323975
negative,0.10904643684625626,0.6243677735328674,0.2665857672691345
negative,0.17202183604240417,0.5999026298522949,0.2280755639076233
negative,0.08421877771615982,0.8495335578918457,0.06624767929315567
positive,0.5578475594520569,0.2870582938194275,0.1550942212343216
positive,0.7665296196937561,0.15653523802757263,0.07693515717983246
negative,0.09971855580806732,0.7172636389732361,0.1830177903175354
negative,0.17669497430324554,0.6450840830802917,0.1782209426164627
negative,0.06550365686416626,0.7203652262687683,0.21413108706474304
negative,0.12215553969144821,0.6884444952011108,0.18939994275569916
negative,0.04893810674548149,0.7875469923019409,0.1635148823261261
negative,0.10551896691322327,0.8507240414619446,0.04375699535012245
positive,0.5405236482620239,0.3167130649089813,0.14276327192783356
positive,0.5118579268455505,0.22504578530788422,0.26309627294540405
negative,0.19441688060760498,0.7299076318740845,0.07567545026540756
negative,0.05850987508893013,0.6489650011062622,0.29252511262893677
positive,0.5683451890945435,0.258204847574234,0.17344994843006134
positive,0.6052266955375671,0.2469371259212494,0.14783619344234467
positive,0.6844010949134827,0.19525648653507233,0.12034239619970322
positive,0.5207436680793762,0.2990465462207794,0.18020978569984436
negative,0.29783985018730164,0.5811910629272461,0.12096913158893585
positive,0.5022318363189697,0.29516300559043884,0.20260509848594666
negative,0.42482879757881165,0.46567922830581665,0.10949193686246872
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5455192923545837,0.3223224878311157,0.13215826451778412
positive,0.5155216455459595,0.2849920392036438,0.1994863897562027
negative,0.08627095818519592,0.8051968216896057,0.10853224992752075
negative,0.23703442513942719,0.653914213180542,0.10905136168003082
negative,0.3796403706073761,0.502356231212616,0.11800332367420197
positive,0.516987144947052,0.29465773701667786,0.18835510313510895
negative,0.061483945697546005,0.8350390791893005,0.10347694158554077
positive,0.6128590106964111,0.21378833055496216,0.1733526736497879
negative,0.28125619888305664,0.6000153422355652,0.11872847378253937
positive,0.531798779964447,0.2568509578704834,0.21135027706623077
positive,0.5342633128166199,0.2818107306957245,0.18392592668533325
negative,0.1780720353126526,0.5145215392112732,0.3074064254760742
positive,0.5739861130714417,0.2523324489593506,0.17368140816688538
negative,0.08394603431224823,0.7894447445869446,0.1266092211008072
negative,0.15795591473579407,0.7220180630683899,0.12002599239349365
negative,0.12740273773670197,0.7397664785385132,0.13283079862594604
positive,0.5686724185943604,0.2565267086029053,0.17480090260505676
negative,0.30905789136886597,0.5426220893859863,0.1483200192451477
negative,0.19588379561901093,0.48729467391967773,0.3168216347694397
positive,0.5735588073730469,0.25366219878196716,0.17277900874614716
positive,0.5252927541732788,0.27410683035850525,0.20060046017169952
positive,0.48601841926574707,0.3386180102825165,0.17536354064941406
positive,0.5791324377059937,0.25759387016296387,0.1632736772298813
negative,0.42147645354270935,0.4431809186935425,0.13534267246723175
positive,0.6911666989326477,0.2336963415145874,0.0751369521021843
positive,0.5448448061943054,0.3626979887485504,0.09245721995830536
positive,0.5144750475883484,0.29182109236717224,0.19370391964912415
positive,0.5186132788658142,0.2856139838695526,0.1957726776599884
negative,0.30040162801742554,0.6332345008850098,0.06636389344930649
positive,0.6098796725273132,0.24769574403762817,0.1424245834350586
positive,0.4700796604156494,0.36949047446250916,0.16042982041835785
negative,0.3617039918899536,0.4354628324508667,0.20283322036266327
negative,0.22388480603694916,0.6443849802017212,0.13173022866249084
positive,0.5992385149002075,0.3134712874889374,0.0872902050614357
negative,0.2211792767047882,0.6490256190299988,0.1297951340675354
negative,0.3118332624435425,0.38179853558540344,0.3063682019710541
negative,0.24005508422851562,0.6910276412963867,0.06891723722219467
positive,0.5480762720108032,0.23720401525497437,0.21471965312957764
negative,0.2009762078523636,0.6758121848106384,0.12321162223815918
negative,0.08446145057678223,0.8550729751586914,0.06046560779213905
positive,0.7474068999290466,0.20616711676120758,0.04642600938677788
positive,0.45694243907928467,0.3335452377796173,0.2095123678445816
positive,0.5750597715377808,0.25468841195106506,0.17025180160999298
negative,0.05967322736978531,0.8778656721115112,0.06246105581521988
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.5111697316169739,0.2946595847606659,0.19417071342468262
negative,0.1819411963224411,0.5938209295272827,0.2242378294467926
negative,0.3662135601043701,0.49007648229599,0.14370989799499512
positive,0.5369614362716675,0.3580726087093353,0.10496600717306137
positive,0.5539695620536804,0.2699638307094574,0.17606660723686218
positive,0.42297014594078064,0.3278902769088745,0.24913959205150604
positive,0.4923386573791504,0.30616217851638794,0.20149917900562286
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.4474673569202423,0.4160640835762024,0.13646849989891052
positive,0.4570311903953552,0.3289165198802948,0.2140522599220276
positive,0.5192141532897949,0.31291842460632324,0.16786746680736542
positive,0.5716055631637573,0.2615883946418762,0.16680611670017242
positive,0.5086994171142578,0.32218635082244873,0.16911421716213226
positive,0.5651683807373047,0.2595192492008209,0.17531241476535797
negative,0.3019525110721588,0.5204153656959534,0.17763212323188782
positive,0.5231241583824158,0.38966885209083557,0.08720698952674866
positive,0.3835289776325226,0.33887195587158203,0.2775990962982178
negative,0.3567441701889038,0.42670899629592896,0.21654681861400604
negative,0.26826778054237366,0.6151992082595825,0.11653302609920502
negative,0.1697603017091751,0.7241194248199463,0.10612022131681442
positive,0.5543778538703918,0.26624608039855957,0.17937612533569336
positive,0.5850324630737305,0.20461790263652802,0.21034958958625793
negative,0.10333202034235,0.7947427034378052,0.10192528367042542
positive,0.4892576336860657,0.3361355662345886,0.17460677027702332
positive,0.5475067496299744,0.254813551902771,0.19767969846725464
positive,0.47107553482055664,0.33263713121414185,0.1962873786687851
negative,0.19535934925079346,0.6006751656532288,0.20396549999713898
negative,0.3826577067375183,0.48780930042266846,0.12953296303749084
positive,0.4731368124485016,0.4061878025531769,0.12067532539367676
negative,0.1557786762714386,0.7086809277534485,0.1355404406785965
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.47427982091903687,0.34206053614616394,0.1836595982313156
positive,0.3912641406059265,0.31628549098968506,0.2924503982067108
positive,0.4686267375946045,0.29592886567115784,0.23544444143772125
negative,0.11366340517997742,0.8047427535057068,0.08159381151199341
negative,0.1070094183087349,0.8136940002441406,0.07929659634828568
negative,0.32941684126853943,0.47676220536231995,0.19382092356681824
negative,0.06996021419763565,0.8373509645462036,0.09268877655267715
negative,0.25722986459732056,0.4979032278060913,0.24486692249774933
negative,0.31074729561805725,0.4645673930644989,0.22468535602092743
negative,0.12438756972551346,0.6952095031738281,0.1804029494524002
negative,0.2410299926996231,0.6615228056907654,0.09744719415903091
negative,0.11929171532392502,0.8171325922012329,0.06357569247484207
negative,0.2224223017692566,0.6083561778068542,0.16922152042388916
negative,0.07602568715810776,0.6975167393684387,0.22645758092403412
negative,0.0728287622332573,0.8195781111717224,0.10759316384792328
negative,0.2579541504383087,0.6539069414138794,0.0881388932466507
negative,0.2955887019634247,0.5672199726104736,0.13719132542610168
negative,0.4452871084213257,0.46067774295806885,0.09403516352176666
negative,0.2482830286026001,0.506054699420929,0.24566225707530975
negative,0.3192916214466095,0.5011832118034363,0.17952516674995422
negative,0.39634135365486145,0.4825948178768158,0.12106378376483917
negative,0.2546599805355072,0.5408076643943787,0.20453238487243652
negative,0.08639609813690186,0.7582780718803406,0.15532584488391876
negative,0.04590201750397682,0.8738220930099487,0.08027596026659012
negative,0.3125344514846802,0.5851886868476868,0.10227685421705246
negative,0.08315356075763702,0.8291147351264954,0.0877317488193512
negative,0.15396280586719513,0.6698589324951172,0.1761782318353653
negative,0.22270716726779938,0.5199609398841858,0.257331907749176
negative,0.31503015756607056,0.6231505274772644,0.06181931868195534
negative,0.1864568591117859,0.7376613616943359,0.07588177919387817
negative,0.29134681820869446,0.5447945594787598,0.16385860741138458
negative,0.21444988250732422,0.6520848870277405,0.1334652602672577
positive,0.46087226271629333,0.35299089550971985,0.18613681197166443
negative,0.1176057904958725,0.7611261010169983,0.12126815319061279
negative,0.20067141950130463,0.7370213866233826,0.06230719015002251
negative,0.1446581929922104,0.7475621700286865,0.10777966678142548
negative,0.1597563475370407,0.76238614320755,0.07785753905773163
negative,0.3470570147037506,0.48259449005126953,0.17034851014614105
negative,0.15417037904262543,0.79358971118927,0.05223990976810455
negative,0.12405531108379364,0.7838588953018188,0.09208579361438751
negative,0.29852622747421265,0.48981568217277527,0.21165809035301208
positive,0.5370895862579346,0.27011990547180176,0.19279049336910248
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.29336363077163696,0.5065370798110962,0.20009925961494446
positive,0.46974843740463257,0.35808950662612915,0.1721620261669159
negative,0.08153273165225983,0.838207483291626,0.0802597925066948
positive,0.5601241588592529,0.2691968083381653,0.170678973197937
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
negative,0.3910104036331177,0.46259352564811707,0.14639611542224884
negative,0.3636245131492615,0.4924744665622711,0.14390099048614502
positive,0.5077505111694336,0.31644195318222046,0.17580749094486237
negative,0.24214525520801544,0.6104438900947571,0.14741088449954987
negative,0.39322951436042786,0.490405410528183,0.11636509746313095
negative,0.26473110914230347,0.5128942131996155,0.22237467765808105
negative,0.28976836800575256,0.47479382157325745,0.2354377657175064
positive,0.3960939943790436,0.3841719925403595,0.21973396837711334
negative,0.0963195413351059,0.7968818545341492,0.10679865628480911
negative,0.05904055014252663,0.9132187366485596,0.0277407243847847
negative,0.3296037018299103,0.46971502900123596,0.20068123936653137
positive,0.4592626690864563,0.4085189402103424,0.1322183609008789
positive,0.5127367973327637,0.31370311975479126,0.17356009781360626
negative,0.08631677180528641,0.8303245902061462,0.08335863053798676
negative,0.07624528557062149,0.8496182560920715,0.07413648813962936
negative,0.17185264825820923,0.6926876306533813,0.13545972108840942
negative,0.30882129073143005,0.5116837024688721,0.1794949769973755
positive,0.5835280418395996,0.30695614218711853,0.10951580107212067
negative,0.28104040026664734,0.5696324706077576,0.14932718873023987
positive,0.5249975323677063,0.30202415585517883,0.17297832667827606
negative,0.41480597853660583,0.4380333125591278,0.14716069400310516
negative,0.032650068402290344,0.8814112544059753,0.08593867719173431
negative,0.1470966339111328,0.6377404928207397,0.21516287326812744
